"year","gov_period","tone","right","center","left","years_inoffice","change","election","partner_right","partner_center","partner_left","partner_years_inoffice","partner_change","partner_election"
1981,USA04,0.644270262374488,1,0,0,1,2.0,1,0,1,0,16,0.0,0
1981,USA04,-0.3247101785425581,1,0,0,1,2.0,1,0,1,0,13,0.0,0
1981,USA04,1.3271206283168322,1,0,0,1,2.0,1,0,0,1,1,0.0,1
1981,USA04,-0.7456968181959347,1,0,0,1,2.0,1,0,1,0,23,0.0,0
1981,USA04,-0.5282901719263355,1,0,0,1,2.0,1,0,0,1,24,0.0,0
1981,USA04,0.7191441378417514,1,0,0,1,2.0,1,0,0,1,9,0.0,0
1981,USA04,0.9753631936950065,1,0,0,1,2.0,1,0,0,0,0,0.0,0
1981,USA04,1.0487687862225865,1,0,0,1,2.0,1,0,1,0,5,0.0,0
1981,USA04,1.3101058653572917,1,0,0,1,2.0,1,0,0,1,5,0.0,0
1981,USA04,0.1628675598707252,1,0,0,1,2.0,1,0,0,1,12,0.0,0
1981,USA04,-0.08362745327577858,1,0,0,1,2.0,1,1,0,0,8,0.0,0
1981,USA04,1.0311221416645484,1,0,0,1,2.0,1,0,1,0,4,1.0,0
1981,USA04,-0.48508811069846036,1,0,0,1,2.0,1,0,1,0,3,0.0,0
1981,USA04,1.8692182260264625,1,0,0,1,2.0,1,0,0,1,36,0.0,0
1981,USA04,0.6826228079164984,1,0,0,1,2.0,1,1,0,0,16,0.0,0
1981,USA04,0.25893324964059783,1,0,0,1,2.0,1,0,1,0,2,0.0,0
1981,USA04,0.7927094976794766,1,0,0,1,2.0,1,0,1,0,11,0.0,0
1981,USA04,1.682505997172849,1,0,0,1,2.0,1,1,0,0,22,0.0,0
1981,USA04,0.08097609937526684,1,0,0,1,2.0,1,0,1,0,1,0.0,1
1981,USA04,-0.0749923347285133,1,0,0,1,2.0,1,0,1,0,10,0.0,0
1981,USA04,0.44348847719999185,1,0,0,1,2.0,1,0,0,1,1,1.0,1
1981,USA04,0.7068473957354096,1,0,0,1,2.0,1,0,0,1,1,2.0,1
1981,USA04,-0.39573284412926224,1,0,0,1,2.0,1,0,1,0,1,0.0,1
1981,USA04,-1.1026694211802028,1,0,0,1,2.0,1,0,0,0,0,0.0,0
1981,USA04,-1.0200832246641882,1,0,0,1,2.0,1,0,1,0,14,0.0,0
1981,USA04,-0.11274434021311741,1,0,0,1,2.0,1,0,0,1,6,1.0,0
1981,USA04,-1.5333357527010185,1,0,0,1,2.0,1,0,1,0,23,0.0,0
1981,USA04,2.442368893721161,1,0,0,1,2.0,1,0,1,0,1,1.0,1
1981,USA04,0.5249513048654721,1,0,0,1,2.0,1,0,1,0,2,1.0,0
1981,USA04,-0.43685828674802796,1,0,0,1,2.0,1,1,0,0,5,0.0,0
1981,USA04,-0.5648722506329831,1,0,0,1,2.0,1,0,1,0,14,0.0,0
1981,USA04,0.7228348370452364,1,0,0,1,2.0,1,0,1,0,4,1.0,0
1981,USA04,0.5433543862516208,1,0,0,1,2.0,1,1,0,0,1,0.0,1
1981,USA04,-0.12082001302766887,1,0,0,1,2.0,1,0,0,1,34,0.0,0
1981,USA04,0.8056935099604274,1,0,0,1,2.0,1,0,0,1,3,0.0,0
1981,USA04,0.520830439678531,1,0,0,1,2.0,1,0,0,0,3,0.0,0
1981,USA04,-1.1546666569253934,1,0,0,1,2.0,1,0,1,0,5,0.0,0
1981,USA04,1.3670146423616334,1,0,0,1,2.0,1,0,0,1,3,0.0,0
1981,USA04,2.5887462349936223,1,0,0,1,2.0,1,0,0,1,10,0.0,0
1981,USA04,0.024391757503765987,1,0,0,1,2.0,1,0,1,0,10,0.0,0
1981,USA04,0.9056576975573627,1,0,0,1,2.0,1,1,0,0,4,2.0,0
1981,USA04,0.21523744371238962,1,0,0,1,2.0,1,0,1,0,1,0.0,1
1981,USA04,0.1481514978830898,1,0,0,1,2.0,1,1,0,0,2,0.0,0
1981,USA04,1.0538391721691642,1,0,0,1,2.0,1,0,1,0,1,0.0,1
1981,USA04,-0.6240607311187452,1,0,0,1,2.0,1,0,0,1,15,0.0,0
1981,USA04,0.6854145094182575,1,0,0,1,2.0,1,0,0,1,27,0.0,0
1981,USA04,1.7039082841982696,1,0,0,1,2.0,1,0,0,1,19,0.0,0
1981,USA04,-2.7564078058125885,1,0,0,1,2.0,1,0,1,0,5,0.0,0
1981,USA04,0.579078783790334,1,0,0,1,2.0,1,0,1,0,10,0.0,0
1981,USA04,0.5062760206647825,1,0,0,1,2.0,1,1,0,0,2,0.0,0
1981,USA04,0.5392435100233994,1,0,0,1,2.0,1,0,0,1,23,0.0,0
1981,USA04,0.8461282379714463,1,0,0,1,2.0,1,0,0,1,5,0.0,0
1981,USA04,0.6021942354443777,1,0,0,1,2.0,1,0,1,0,2,0.0,0
1981,USA04,0.3308155907440504,1,0,0,1,2.0,1,1,0,0,4,2.0,0
1981,USA04,-0.1531613177948037,1,0,0,1,2.0,1,0,1,0,2,1.0,0
1981,USA04,0.374108300069234,1,0,0,1,2.0,1,0,1,0,3,0.0,0
1981,USA04,-0.20860295926967254,1,0,0,1,2.0,1,0,0,1,17,0.0,0
1981,USA04,0.6632435921286559,1,0,0,1,2.0,1,0,1,0,2,0.0,0
1981,USA04,1.2563679270896477,1,0,0,1,2.0,1,1,0,0,6,2.0,0
1981,USA04,-0.019817123828364203,1,0,0,1,2.0,1,0,1,0,3,0.0,0
1981,USA04,0.8854051206148723,1,0,0,1,2.0,1,0,0,1,2,0.0,0
1981,USA04,0.2847751663223219,1,0,0,1,2.0,1,0,1,0,4,0.0,0
1981,USA04,-0.018344371259099823,1,0,0,1,2.0,1,0,1,0,3,0.0,0
1981,USA04,0.8359920627032666,1,0,0,1,2.0,1,0,1,0,2,0.0,0
1981,USA04,0.3425516210626789,1,0,0,1,2.0,1,0,0,1,2,2.0,0
1981,USA04,0.5041660725713593,1,0,0,1,2.0,1,0,1,0,10,0.0,0
1981,USA04,-0.011037801575151107,1,0,0,1,2.0,1,0,1,0,14,0.0,0
1981,USA04,-0.27551344221862006,1,0,0,1,2.0,1,0,1,0,3,0.0,0
1981,USA04,-0.858110962439846,1,0,0,1,2.0,1,0,1,0,10,0.0,0
1981,USA04,-0.13601630304994394,1,0,0,1,2.0,1,0,1,0,5,0.0,0
1981,USA04,0.6109854930399647,1,0,0,1,2.0,1,0,0,1,1,0.0,1
1981,USA04,1.323100427686752,1,0,0,1,2.0,1,0,0,1,6,0.0,0
1981,USA04,0.45228468400691124,1,0,0,1,2.0,1,1,0,0,1,0.0,1
1981,USA04,0.28752763971385153,1,0,0,1,2.0,1,0,1,0,7,1.0,0
1981,USA04,0.1382393055092761,1,0,0,1,2.0,1,0,0,1,4,1.0,0
1981,USA04,-1.1672473513943653,1,0,0,1,2.0,1,1,0,0,2,1.0,0
1981,USA04,-0.15910500773809044,1,0,0,1,2.0,1,1,0,0,27,0.0,0
1981,USA04,-5.075248385522738,1,0,0,1,2.0,1,0,1,0,17,0.0,0
1981,USA04,-2.17023264880798,1,0,0,1,2.0,1,0,0,1,7,2.0,0
1981,USA04,0.29407270346467396,1,0,0,1,2.0,1,0,0,1,1,1.0,1
1981,USA04,0.29407270346467396,1,0,0,1,2.0,1,0,1,0,3,1.0,0
1981,USA04,0.06209293424915696,1,0,0,1,2.0,1,0,0,1,3,2.0,0
1981,USA04,0.9279483746446315,1,0,0,1,2.0,1,1,0,0,1,1.0,1
1981,USA04,-2.5872101080107783,1,0,0,1,2.0,1,0,0,0,0,0.0,0
1981,USA04,0.4656520446040968,1,0,0,1,2.0,1,0,1,0,2,1.0,0
1981,USA04,0.33575592287980704,1,0,0,1,2.0,1,1,0,0,1,1.0,1
1981,USA04,-3.8094256007126117,1,0,0,1,2.0,1,0,0,0,0,0.0,0
1981,USA04,0.18132232786900193,1,0,0,1,2.0,1,0,0,0,0,0.0,0
1981,USA04,0.5162688418250498,1,0,0,1,2.0,1,0,0,1,12,0.0,0
1981,USA04,0.407607201366301,1,0,0,1,2.0,1,0,0,1,7,2.0,0
1981,USA04,-0.3052399313678391,1,0,0,1,2.0,1,0,1,0,16,0.0,0
1981,USA04,0.2952190270586623,1,0,0,1,2.0,1,0,1,0,5,1.0,0
1981,USA04,1.5118404721037217,1,0,0,1,2.0,1,0,1,0,1,1.0,1
1981,USA04,0.841911377790872,1,0,0,1,2.0,1,0,0,1,18,0.0,0
1981,USA04,0.5569085221187127,1,0,0,1,2.0,1,0,0,1,11,0.0,0
1981,USA04,1.1673149533158194,1,0,0,1,2.0,1,0,1,0,6,0.0,0
1981,USA04,2.7582889461786113,1,0,0,1,2.0,1,0,1,0,14,0.0,0
1981,USA04,0.35574165465705043,1,0,0,1,2.0,1,0,0,1,22,0.0,0
1981,USA04,0.19329448857471832,1,0,0,1,2.0,1,0,1,0,3,1.0,0
1981,USA04,0.07067734509702994,1,0,0,1,2.0,1,0,1,0,5,1.0,0
1981,USA04,-1.6815832774045636,1,0,0,1,2.0,1,0,0,0,0,0.0,0
1981,USA04,0.5783067374154269,1,0,0,1,2.0,1,0,1,0,20,0.0,0
1981,USA04,1.1747872702260613,1,0,0,1,2.0,1,0,1,0,15,0.0,0
1981,USA04,0.7099776131427662,1,0,0,1,2.0,1,1,0,0,5,1.0,0
1981,USA04,-1.3382103964286531,1,0,0,1,2.0,1,0,1,0,9,0.0,0
1981,USA04,4.0025577780010595,1,0,0,1,2.0,1,0,1,0,6,0.0,0
1981,USA04,1.5546262736446934,1,0,0,1,2.0,1,1,0,0,1,2.0,1
1981,USA04,0.7809445612812249,1,0,0,1,2.0,1,0,0,1,1,0.0,1
1981,USA04,1.6138811369211759,1,0,0,1,2.0,1,0,1,0,4,0.0,0
1981,USA04,1.2109160512577866,1,0,0,1,2.0,1,1,0,0,1,0.0,1
1981,USA04,-0.6538668422303866,1,0,0,1,2.0,1,1,0,0,3,2.0,0
1981,USA04,2.4201022224898434,1,0,0,1,2.0,1,0,1,0,14,0.0,0
1981,USA04,-0.11996845841837356,1,0,0,1,2.0,1,0,0,1,6,2.0,0
1981,USA04,-4.434222744497099,1,0,0,1,2.0,1,0,0,1,2,0.0,0
1981,USA04,0.13884077050042531,1,0,0,1,2.0,1,0,0,1,4,0.0,0
1981,USA04,-0.03997046352578071,1,0,0,1,2.0,1,0,1,0,12,0.0,0
1981,USA04,1.0931437975879739,1,0,0,1,2.0,1,0,1,0,28,0.0,0
1981,USA04,0.352238942550815,1,0,0,1,2.0,1,1,0,0,6,2.0,0
1981,USA04,0.2705303196532318,1,0,0,1,2.0,1,0,0,0,0,0.0,0
1981,USA04,0.14427056289289641,1,0,0,1,2.0,1,0,0,1,1,0.0,1
1981,USA04,0.7142252986877917,1,0,0,1,2.0,1,0,0,0,0,0.0,0
1981,USA04,0.862794047137573,1,0,0,1,2.0,1,0,0,1,17,0.0,0
1981,USA04,-0.09072272292063666,1,0,0,1,2.0,1,0,0,1,10,0.0,0
1981,USA04,2.4247516144772616,1,0,0,1,2.0,1,0,0,0,0,0.0,0
1981,USA04,2.2653345296632574,1,0,0,1,2.0,1,0,1,0,8,0.0,0
1981,USA04,0.2463778776009864,1,0,0,1,2.0,1,0,0,1,12,0.0,0
1981,USA04,0.007843942286878125,1,0,0,1,2.0,1,0,1,0,1,0.0,1
1981,USA04,0.1741266451608663,1,0,0,1,2.0,1,0,0,1,11,0.0,0
1981,USA04,-1.8758656969684853,1,0,0,1,2.0,1,0,0,1,5,0.0,0
1981,USA04,0.25175248267692396,1,0,0,1,2.0,1,0,0,0,0,0.0,0
1981,USA04,0.7967809034930715,1,0,0,1,2.0,1,0,1,0,11,0.0,0
1981,USA04,1.6720510556316137,1,0,0,1,2.0,1,0,1,0,5,1.0,0
1981,USA04,-0.1783411690278882,1,0,0,1,2.0,1,0,0,0,0,0.0,0
1981,USA04,-0.36785010847489197,1,0,0,1,2.0,1,0,0,1,6,1.0,0
1981,USA04,-1.2698875052367478,1,0,0,1,2.0,1,0,0,0,2,0.0,0
1981,USA04,0.012617127700862873,1,0,0,1,2.0,1,0,0,1,2,1.0,0
1981,USA04,-0.35961355814831997,1,0,0,1,2.0,1,1,0,0,4,1.0,0
1981,USA04,2.8467150577437508,1,0,0,1,2.0,1,0,0,0,0,0.0,0
1981,USA04,3.561081218802202,1,0,0,1,2.0,1,0,0,1,19,0.0,0
1982,USA04,0.606207806591871,1,0,0,2,2.0,0,0,0,1,1,2.0,1
1982,USA04,0.8904353075736466,1,0,0,2,2.0,0,0,0,0,0,0.0,0
1982,USA04,0.6854953033137665,1,0,0,2,2.0,0,0,0,1,14,0.0,0
1982,USA04,0.1922056981632032,1,0,0,2,2.0,0,1,0,0,6,0.0,0
1982,USA04,-4.89721197552593,1,0,0,2,2.0,0,0,1,0,2,0.0,0
1982,USA04,-1.0667513455598585,1,0,0,2,2.0,0,1,0,0,17,0.0,0
1982,USA04,1.3496459931185152,1,0,0,2,2.0,0,0,1,0,2,1.0,0
1982,USA04,0.15144432660820595,1,0,0,2,2.0,0,0,0,1,13,0.0,0
1982,USA04,0.17345027677750569,1,0,0,2,2.0,0,0,0,1,11,0.0,0
1982,USA04,0.8141099031569512,1,0,0,2,2.0,0,0,0,0,0,0.0,0
1982,USA04,-0.7946478729618294,1,0,0,2,2.0,0,0,1,0,14,0.0,0
1982,USA04,2.244367911222172,1,0,0,2,2.0,0,0,1,0,3,1.0,0
1982,USA04,0.34787128681910673,1,0,0,2,2.0,0,0,1,0,4,0.0,0
1982,USA04,0.7121305184864166,1,0,0,2,2.0,0,0,0,0,0,0.0,0
1982,USA04,-0.15744518916020933,1,0,0,2,2.0,0,0,1,0,1,0.0,1
1982,USA04,1.539371285906343,1,0,0,2,2.0,0,0,1,0,18,0.0,0
1982,USA04,-0.2388268823582287,1,0,0,2,2.0,0,0,0,1,7,0.0,0
1982,USA04,0.5214775496122908,1,0,0,2,2.0,0,0,0,1,3,0.0,0
1982,USA04,-0.026672408221377175,1,0,0,2,2.0,0,0,0,1,37,0.0,0
1982,USA04,2.797778897756598,1,0,0,2,2.0,0,0,1,0,2,1.0,0
1982,USA04,0.27647526704395275,1,0,0,2,2.0,0,0,0,1,4,0.0,0
1982,USA04,1.1279782491274286,1,0,0,2,2.0,0,0,0,1,18,0.0,0
1982,USA04,0.1373845804336149,1,0,0,2,2.0,0,0,0,1,3,0.0,0
1982,USA04,1.2611043994653137,1,0,0,2,2.0,0,0,1,0,4,1.0,0
1982,USA04,1.2611043994653137,1,0,0,2,2.0,0,0,0,1,2,1.0,0
1982,USA04,0.6871624015792808,1,0,0,2,2.0,0,0,0,1,1,0.0,1
1982,USA04,0.20199213150191042,1,0,0,2,2.0,0,0,1,0,1,0.0,1
1982,USA04,0.9974515771052861,1,0,0,2,2.0,0,0,1,0,4,1.0,0
1982,USA04,-0.1990914852644705,1,0,0,2,2.0,0,0,0,0,0,0.0,0
1982,USA04,0.5100030316890773,1,0,0,2,2.0,0,0,0,0,0,0.0,0
1982,USA04,1.1375644332280643,1,0,0,2,2.0,0,1,0,0,7,2.0,0
1982,USA04,0.9202904136860397,1,0,0,2,2.0,0,0,0,1,12,0.0,0
1982,USA04,-0.23761979238009268,1,0,0,2,2.0,0,0,1,0,1,0.0,1
1982,USA04,2.53964490005873,1,0,0,2,2.0,0,0,0,0,0,0.0,0
1982,USA04,0.4510267136773862,1,0,0,2,2.0,0,1,0,0,3,2.0,0
1982,USA04,0.45765005581149776,1,0,0,2,2.0,0,0,1,0,14,0.0,0
1982,USA04,0.11317801146393158,1,0,0,2,2.0,0,0,1,0,11,0.0,0
1982,USA04,-1.1132640793064392,1,0,0,2,2.0,0,0,1,0,11,0.0,0
1982,USA04,0.41970173556647694,1,0,0,2,2.0,0,0,0,0,0,0.0,0
1982,USA04,1.9808518916892766,1,0,0,2,2.0,0,0,1,0,1,0.0,1
1982,USA04,1.4197177286730582,1,0,0,2,2.0,0,0,0,1,6,0.0,0
1982,USA04,0.2936914048910966,1,0,0,2,2.0,0,0,0,1,2,1.0,0
1982,USA04,3.1295438773168796,1,0,0,2,2.0,0,0,0,0,0,0.0,0
1982,USA04,0.09324889449669715,1,0,0,2,2.0,0,0,0,0,0,0.0,0
1982,USA04,0.8829991834500053,1,0,0,2,2.0,0,1,0,0,1,0.0,1
1982,USA04,0.05254900344932523,1,0,0,2,2.0,0,0,1,0,2,0.0,0
1982,USA04,1.4159893790106919,1,0,0,2,2.0,0,1,0,0,3,0.0,0
1982,USA04,0.40008987299381626,1,0,0,2,2.0,0,0,0,1,25,0.0,0
1982,USA04,0.11870057463319306,1,0,0,2,2.0,0,0,0,1,10,0.0,0
1982,USA04,0.36375949802224294,1,0,0,2,2.0,0,1,0,0,1,0.0,1
1982,USA04,0.2585752234158889,1,0,0,2,2.0,0,0,1,0,1,0.0,1
1982,USA04,0.26085900480418545,1,0,0,2,2.0,0,0,1,0,15,0.0,0
1982,USA04,0.07173212385295002,1,0,0,2,2.0,0,1,0,0,2,0.0,0
1982,USA04,0.7598977472237687,1,0,0,2,2.0,0,0,1,0,2,0.0,0
1982,USA04,0.4306410405255239,1,0,0,2,2.0,0,1,0,0,3,0.0,0
1982,USA04,-0.5074932793584308,1,0,0,2,2.0,0,0,0,1,20,0.0,0
1982,USA04,-3.9448310231449777,1,0,0,2,2.0,0,0,1,0,11,0.0,0
1982,USA04,-0.18221172205823422,1,0,0,2,2.0,0,0,0,1,28,0.0,0
1982,USA04,0.3796339239562805,1,0,0,2,2.0,0,0,1,0,11,0.0,0
1982,USA04,0.23726235210243019,1,0,0,2,2.0,0,0,0,1,2,0.0,0
1982,USA04,1.1920313439998953,1,0,0,2,2.0,0,0,0,0,4,0.0,0
1982,USA04,6.21389913558517,1,0,0,2,2.0,0,0,1,0,6,0.0,0
1982,USA04,0.6090054223504904,1,0,0,2,2.0,0,0,0,1,4,0.0,0
1982,USA04,1.1194219935691638,1,0,0,2,2.0,0,0,1,0,3,1.0,0
1982,USA04,-1.759957073565146,1,0,0,2,2.0,0,0,1,0,24,0.0,0
1982,USA04,-0.7248475728627355,1,0,0,2,2.0,0,0,1,0,15,0.0,0
1982,USA04,0.8417250168243751,1,0,0,2,2.0,0,0,0,1,2,2.0,0
1982,USA04,0.3147708549077466,1,0,0,2,2.0,0,0,1,0,2,0.0,0
1982,USA04,0.6907715545483128,1,0,0,2,2.0,0,0,0,1,7,1.0,0
1982,USA04,0.6937403328057297,1,0,0,2,2.0,0,0,1,0,5,1.0,0
1982,USA04,0.059287529545291484,1,0,0,2,2.0,0,0,1,0,3,0.0,0
1982,USA04,0.7107025665041204,1,0,0,2,2.0,0,1,0,0,9,0.0,0
1982,USA04,1.1506085369155068,1,0,0,2,2.0,0,0,1,0,6,0.0,0
1982,USA04,1.4557047907169203,1,0,0,2,2.0,0,0,0,1,2,0.0,0
1982,USA04,0.2376689512103196,1,0,0,2,2.0,0,1,0,0,4,0.0,0
1982,USA04,0.2910781459557956,1,0,0,2,2.0,0,0,1,0,4,0.0,0
1982,USA04,0.38572013761178336,1,0,0,2,2.0,0,0,1,0,13,0.0,0
1982,USA04,2.37727881011908,1,0,0,2,2.0,0,0,1,0,4,0.0,0
1982,USA04,1.8523608363214201,1,0,0,2,2.0,0,0,0,1,3,0.0,0
1982,USA04,1.32040460478495,1,0,0,2,2.0,0,0,0,1,1,2.0,1
1982,USA04,2.0351039546815404,1,0,0,2,2.0,0,0,0,0,0,0.0,0
1982,USA04,0.40581778493296117,1,0,0,2,2.0,0,1,0,0,4,2.0,0
1982,USA04,-2.342704198922616,1,0,0,2,2.0,0,0,0,0,0,0.0,0
1982,USA04,0.49348546571516216,1,0,0,2,2.0,0,0,1,0,16,0.0,0
1982,USA04,1.1731797143057143,1,0,0,2,2.0,0,0,0,1,23,0.0,0
1982,USA04,0.1921480334911685,1,0,0,2,2.0,0,1,0,0,5,1.0,0
1982,USA04,2.0722612615454796,1,0,0,2,2.0,0,0,0,1,13,0.0,0
1982,USA04,1.8861508587277909,1,0,0,2,2.0,0,0,0,1,2,0.0,0
1982,USA04,0.5614082302792509,1,0,0,2,2.0,0,0,0,1,7,2.0,0
1982,USA04,0.5479795470592332,1,0,0,2,2.0,0,0,1,0,7,0.0,0
1982,USA04,0.9086526276604383,1,0,0,2,2.0,0,0,0,1,4,2.0,0
1982,USA04,0.2064383600859392,1,0,0,2,2.0,0,0,0,1,35,0.0,0
1982,USA04,2.1783906302278053,1,0,0,2,2.0,0,0,1,0,17,0.0,0
1982,USA04,0.8785317315678896,1,0,0,2,2.0,0,0,0,1,1,0.0,1
1982,USA04,0.9042428961816054,1,0,0,2,2.0,0,0,0,1,1,1.0,1
1982,USA04,1.008064469540062,1,0,0,2,2.0,0,0,1,0,1,0.0,1
1982,USA04,0.43136975810493716,1,0,0,2,2.0,0,0,1,0,2,0.0,0
1982,USA04,6.21389913558517,1,0,0,2,2.0,0,0,1,0,9,0.0,0
1982,USA04,-3.20229672128864,1,0,0,2,2.0,0,0,1,0,3,0.0,0
1982,USA04,1.0851491770561053,1,0,0,2,2.0,0,0,0,1,18,0.0,0
1982,USA04,0.9584611621456602,1,0,0,2,2.0,0,0,0,0,0,0.0,0
1982,USA04,0.01778859330155136,1,0,0,2,2.0,0,0,1,0,13,0.0,0
1982,USA04,-0.2442435704893775,1,0,0,2,2.0,0,0,0,1,5,0.0,0
1982,USA04,0.2551497245125276,1,0,0,2,2.0,0,1,0,0,2,0.0,0
1982,USA04,1.0116435632118472,1,0,0,2,2.0,0,0,0,1,2,0.0,0
1982,USA04,-1.009247663632296,1,0,0,2,2.0,0,0,1,0,10,0.0,0
1982,USA04,1.8114062504539916,1,0,0,2,2.0,0,0,1,0,6,1.0,0
1982,USA04,1.1452108561733256,1,0,0,2,2.0,0,0,0,1,1,0.0,1
1982,USA04,-3.3665997306279696,1,0,0,2,2.0,0,0,0,1,19,0.0,0
1982,USA04,0.8327655178832547,1,0,0,2,2.0,0,0,1,0,17,0.0,0
1982,USA04,0.6919707159520181,1,0,0,2,2.0,0,0,0,1,8,2.0,0
1982,USA04,0.7590133590904653,1,0,0,2,2.0,0,1,0,0,2,1.0,0
1982,USA04,0.361958396564539,1,0,0,2,2.0,0,0,1,0,1,0.0,1
1982,USA04,-0.8597802050962144,1,0,0,2,2.0,0,1,0,0,28,0.0,0
1982,USA04,0.570672965938317,1,0,0,2,2.0,0,1,0,0,2,1.0,0
1982,USA04,-0.020364175931550044,1,0,0,2,2.0,0,0,0,1,5,1.0,0
1982,USA04,1.0856940073800505,1,0,0,2,2.0,0,1,0,0,2,1.0,0
1982,USA04,0.0787897787895071,1,0,0,2,2.0,0,0,1,0,4,0.0,0
1982,USA04,0.6607916093764326,1,0,0,2,2.0,0,0,1,0,4,0.0,0
1982,USA04,1.2015780032910621,1,0,0,2,2.0,0,0,0,1,24,0.0,0
1982,USA04,0.9876606401970109,1,0,0,2,2.0,0,0,1,0,5,1.0,0
1982,USA04,1.160554277366053,1,0,0,2,2.0,0,0,0,1,16,0.0,0
1982,USA04,0.5445701691676454,1,0,0,2,2.0,0,0,1,0,11,0.0,0
1982,USA04,1.207727651821278,1,0,0,2,2.0,0,0,1,0,12,0.0,0
1982,USA04,0.0995897448308547,1,0,0,2,2.0,0,1,0,0,1,1.0,1
1982,USA04,-0.32441442327994174,1,0,0,2,2.0,0,1,0,0,1,2.0,1
1982,USA04,0.7072963885865517,1,0,0,2,2.0,0,0,0,1,27,0.0,0
1982,USA04,-1.7733373797397554,1,0,0,2,2.0,0,0,1,0,3,0.0,0
1982,USA04,3.0996162548689403,1,0,0,2,2.0,0,1,0,0,3,1.0,0
1982,USA04,1.830287310315664,1,0,0,2,2.0,0,0,0,1,2,0.0,0
1982,USA04,0.8649694545376381,1,0,0,2,2.0,0,0,0,1,3,2.0,0
1982,USA04,0.7979086046025579,1,0,0,2,2.0,0,0,1,0,15,0.0,0
1982,USA04,0.419591332670338,1,0,0,2,2.0,0,0,1,0,3,0.0,0
1982,USA04,1.8244632411631025,1,0,0,2,2.0,0,1,0,0,7,2.0,0
1982,USA04,0.5393430657657392,1,0,0,2,2.0,0,0,1,0,3,0.0,0
1982,USA04,0.6290112696682355,1,0,0,2,2.0,0,1,0,0,5,2.0,0
1982,USA04,0.3696302592978391,1,0,0,2,2.0,0,1,0,0,1,1.0,1
1982,USA04,-2.191802142485742,1,0,0,2,2.0,0,0,1,0,2,0.0,0
1982,USA04,0.6864443313906765,1,0,0,2,2.0,0,1,0,0,5,2.0,0
1982,USA04,0.10079086271753468,1,0,0,2,2.0,0,0,1,0,1,0.0,1
1982,USA04,0.6320863531308358,1,0,0,2,2.0,0,0,0,0,0,0.0,0
1982,USA04,0.7487498152941932,1,0,0,2,2.0,0,0,1,0,24,0.0,0
1982,USA04,1.1212291107013872,1,0,0,2,2.0,0,0,0,1,1,0.0,1
1982,USA04,2.461873905456579,1,0,0,2,2.0,0,1,0,0,2,2.0,0
1982,USA04,0.6949471093926967,1,0,0,2,2.0,0,0,0,1,7,1.0,0
1982,USA04,0.7867744930911096,1,0,0,2,2.0,0,1,0,0,2,0.0,0
1982,USA04,0.5260185513797939,1,0,0,2,2.0,0,0,1,0,29,0.0,0
1982,USA04,0.989865909935177,1,0,0,2,2.0,0,0,1,0,21,0.0,0
1982,USA04,2.194713375545759,1,0,0,2,2.0,0,0,0,1,8,2.0,0
1982,USA04,0.8582366457125685,1,0,0,2,2.0,0,0,1,0,4,0.0,0
1982,USA04,1.1927704407894142,1,0,0,2,2.0,0,0,1,0,5,0.0,0
1982,USA04,-0.4409157351787023,1,0,0,2,2.0,0,0,0,1,7,1.0,0
1982,USA04,0.5482876564236232,1,0,0,2,2.0,0,0,0,1,6,0.0,0
1983,USA04,0.2981094835172895,1,0,0,3,2.0,0,0,0,1,2,0.0,0
1983,USA04,1.2510091090045803,1,0,0,3,2.0,0,0,1,0,9,1.0,0
1983,USA04,-0.9127158209647326,1,0,0,3,2.0,0,0,0,1,8,0.0,0
1983,USA04,0.8820543325913848,1,0,0,3,2.0,0,0,0,1,3,0.0,0
1983,USA04,-0.45325592515743907,1,0,0,3,2.0,0,0,1,0,17,0.0,0
1983,USA04,0.31806914494794825,1,0,0,3,2.0,0,0,0,1,4,2.0,0
1983,USA04,-0.7841576988860108,1,0,0,3,2.0,0,0,1,0,2,0.0,0
1983,USA04,0.6596833427867344,1,0,0,3,2.0,0,0,1,0,14,0.0,0
1983,USA04,0.7825522911949809,1,0,0,3,2.0,0,0,1,0,16,0.0,0
1983,USA04,0.49881314155794065,1,0,0,3,2.0,0,0,1,0,15,0.0,0
1983,USA04,1.4038124889233696,1,0,0,3,2.0,0,0,0,1,2,0.0,0
1983,USA04,1.1237741587727124,1,0,0,3,2.0,0,1,0,0,8,2.0,0
1983,USA04,0.4637153644816543,1,0,0,3,2.0,0,0,0,0,0,0.0,0
1983,USA04,-0.03437313219381011,1,0,0,3,2.0,0,0,0,1,14,0.0,0
1983,USA04,0.4549346239635206,1,0,0,3,2.0,0,0,1,0,4,0.0,0
1983,USA04,0.5314058632956202,1,0,0,3,2.0,0,0,1,0,18,0.0,0
1983,USA04,-0.49717344834896515,1,0,0,3,2.0,0,0,1,0,5,0.0,0
1983,USA04,0.9219453940859168,1,0,0,3,2.0,0,0,1,0,4,0.0,0
1983,USA04,0.747465488570576,1,0,0,3,2.0,0,1,0,0,4,2.0,0
1983,USA04,0.8471625730554289,1,0,0,3,2.0,0,0,1,0,4,1.0,0
1983,USA04,0.8621684486288599,1,0,0,3,2.0,0,1,0,0,1,0.0,1
1983,USA04,0.5137080940754126,1,0,0,3,2.0,0,0,1,0,6,0.0,0
1983,USA04,1.2448407289710959,1,0,0,3,2.0,0,1,0,0,1,2.0,1
1983,USA04,0.6064484188729429,1,0,0,3,2.0,0,1,0,0,1,0.0,1
